19.3111 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
87.8029 	EXP 	text_3: height = 0.2
87.8029 	EXP 	text_3: height = 0.2
87.8029 	EXP 	text_3: text = 1
88.3030 	EXP 	text_3: autoDraw = True
88.7978 	EXP 	text_3: autoDraw = False
88.7978 	EXP 	text_3: autoDraw = False
88.7978 	EXP 	image_2: image = 'condition_1/rightstar.PNG'
89.9162 	EXP 	image_2: autoDraw = True
90.7196 	EXP 	image_2: autoDraw = False
90.7542 	EXP 	New trial (rep=0, index=2): {'stimuli': 8, 'star': 'condition_1/blank.PNG', 'CorrectAns': 'space'}
90.8516 	EXP 	image_2: autoDraw = False
90.8516 	EXP 	image_3: image = 'condition_1/fixation.png'
90.8516 	EXP 	image_3: autoDraw = True
91.2695 	EXP 	image_3: autoDraw = False
91.2695 	EXP 	text_3: height = 0.2
91.2695 	EXP 	text_3: height = 0.2
91.2695 	EXP 	text_3: height = 0.2
91.2695 	EXP 	text_3: text = 8
91.7531 	EXP 	text_3: autoDraw = True
92.1512 	EXP 	text_3: autoDraw = False
92.1512 	EXP 	text_3: autoDraw = False
92.1512 	EXP 	image_2: image = 'condition_1/blank.PNG'
93.3747 	EXP 	image_2: autoDraw = True
94.1699 	EXP 	image_2: autoDraw = False
95.4553 	EXP 	New trial (rep=0, index=3): {'stimuli': 2, 'star': 'condition_1/leftstar.PNG', 'CorrectAns': 'left'}
95.5538 	EXP 	image_2: autoDraw = False
95.5538 	EXP 	image_3: image = 'condition_1/fixation.png'
95.5538 	EXP 	image_3: autoDraw = True
95.9717 	EXP 	image_3: autoDraw = False
95.9717 	EXP 	text_3: height = 0.2
95.9717 	EXP 	text_3: height = 0.2
95.9717 	EXP 	text_3: height = 0.2
95.9717 	EXP 	text_3: text = 2
96.4696 	EXP 	text_3: autoDraw = True
96.9799 	EXP 	text_3: autoDraw = False
96.9799 	EXP 	text_3: autoDraw = False
96.9799 	EXP 	image_2: image = 'condition_1/leftstar.PNG'
98.0823 	EXP 	image_2: autoDraw = True
98.8863 	EXP 	image_2: autoDraw = False
99.0901 	EXP 	New trial (rep=0, index=4): {'stimuli': 1, 'star': 'condition_1/blank.PNG', 'CorrectAns': 'space'}
99.1861 	EXP 	image_2: autoDraw = False
99.1861 	EXP 	image_3: image = 'condition_1/fixation.png'
99.1861 	EXP 	image_3: autoDraw = True
99.6029 	EXP 	image_3: autoDraw = False
99.6029 	EXP 	text_3: height = 0.2
99.6029 	EXP 	text_3: height = 0.2
99.6029 	EXP 	text_3: height = 0.2
99.6029 	EXP 	text_3: text = 1
100.1032 	EXP 	text_3: autoDraw = True
100.4634 	EXP 	text_3: autoDraw = False
100.4634 	EXP 	text_3: autoDraw = False
100.4634 	EXP 	image_2: image = 'condition_1/blank.PNG'
101.7081 	EXP 	image_2: autoDraw = True
102.5032 	EXP 	image_2: autoDraw = False
